USA, 0.0002538
CAN,-0.0033095
WEU,-8.228e-05               
JPK,0.0001607
ANZ,0.0006465
EEU,8.764e-05
FSU,-0.0016690
MDE,0.0011472
CAM,0.0008762
LAM,0.0012026
SAS,-0.001105
SEA,0.002280
CHI,0.0001588
MAF,0.0014515
SSA,0.0011775
SIS,-0.0038644
