USA,-0.0002788
CAN, 0.0117326
WEU,2.509e-03                    
JPK,-0.0013836
ANZ,-0.0048375
EEU,3.739e-03
FSU, 0.0066321
MDE, -0.0020394
CAM,-0.0094838
LAM,-0.0099869
SAS,-0.016516
SEA,-0.005318
CHI,-0.0004284
MAF, -0.0069274
SSA, -0.0091362
SIS,-0.0145890
